code,class,busdate,weekday,week,festival,fix_amount,price,sum_price
6921168509256,10,2016-07-14,3,28,0,26.0,1.5,39.0
6921168509256,10,2016-07-15,4,28,0,29.0,1.5,43.5
6921168509256,10,2016-07-16,5,28,0,33.0,1.5,49.5
6921168509256,10,2016-07-17,6,28,0,26.0,1.5,39.0
6921168509256,10,2016-07-18,0,29,0,28.0,1.5,42.0
6921168509256,10,2016-07-19,1,29,0,36.0,1.5,54.0
6921168509256,10,2016-07-20,2,29,0,32.0,1.5,48.0
6921168509256,10,2016-07-21,3,29,0,45.0,1.5,67.5
6921168509256,10,2016-07-22,4,29,0,28.0,1.5,42.0
6921168509256,10,2016-07-23,5,29,0,31.0,1.5,46.5
6921168509256,10,2016-07-24,6,29,0,33.0,1.5,49.5
6921168509256,10,2016-07-25,0,30,0,48.0,1.5,72.0
6921168509256,10,2016-07-26,1,30,0,27.0,1.5,40.5
6921168509256,10,2016-07-27,2,30,0,35.0,1.5,52.5
6921168509256,10,2016-07-28,3,30,0,27.0,1.5,40.5
6921168509256,10,2016-07-29,4,30,0,19.0,1.5,28.5
6921168509256,10,2016-07-30,5,30,0,25.0,1.5,37.5
6921168509256,10,2016-07-31,6,30,0,27.0,1.5,40.5
6921168509256,10,2016-08-01,0,31,0,21.0,1.5,31.5
6921168509256,10,2016-08-02,1,31,0,18.0,1.5,27.0
6921168509256,10,2016-08-03,2,31,0,17.0,1.5,25.5
6921168509256,10,2016-08-04,3,31,0,23.0,1.5,34.5
6921168509256,10,2016-08-05,4,31,0,41.0,1.5,61.5
6921168509256,10,2016-08-06,5,31,6,12.0,1.5,18.0
6921168509256,10,2016-08-07,6,31,6,29.0,1.5,43.5
6921168509256,10,2016-08-08,0,32,6,20.0,1.5,30.0
6921168509256,10,2016-08-09,1,32,6,16.0,1.5,24.0
6921168509256,10,2016-08-10,2,32,6,61.0,1.5,91.5
6921168509256,10,2016-08-11,3,32,6,37.0,1.5,55.5
6921168509256,10,2016-08-12,4,32,6,54.0,1.5,81.0
6921168509256,10,2016-08-13,5,32,6,46.0,1.5,69.0
6921168509256,10,2016-08-14,6,32,6,37.0,1.5,55.5
6921168509256,10,2016-08-15,0,33,6,41.0,1.5,61.5
6921168509256,10,2016-08-16,1,33,0,40.0,1.5,60.0
6921168509256,10,2016-08-17,2,33,0,29.0,1.5,43.5
6921168509256,10,2016-08-18,3,33,0,37.0,1.5,55.5
6921168509256,10,2016-08-19,4,33,0,45.0,1.5,67.5
6921168509256,10,2016-08-20,5,33,0,33.0,1.5,49.5
6921168509256,10,2016-08-21,6,33,0,92.0,1.5,138.0
6921168509256,10,2016-08-22,0,34,0,67.0,1.5,100.5
6921168509256,10,2016-08-23,1,34,0,37.0,1.5,55.5
6921168509256,10,2016-08-24,2,34,0,43.0,1.5,64.5
6921168509256,10,2016-08-25,3,34,0,45.0,1.5,67.5
6921168509256,10,2016-08-26,4,34,0,29.0,1.5,43.5
6921168509256,10,2016-08-27,5,34,0,17.0,1.5,25.5
6921168509256,10,2016-08-28,6,34,0,23.0,1.5,34.5
6921168509256,10,2016-08-29,0,35,0,17.0,1.5,25.5
6921168509256,10,2016-08-30,1,35,0,11.0,1.5,16.5
6921168509256,10,2016-08-31,2,35,0,35.0,1.5,52.5
6921168509256,10,2016-09-01,3,35,0,20.0,1.5,30.0
6921168509256,10,2016-09-02,4,35,0,25.0,1.5,37.5
6921168509256,10,2016-09-03,5,35,0,23.0,1.5,34.5
6921168509256,10,2016-09-04,6,35,0,26.0,1.5,39.0
6921168509256,10,2016-09-05,0,36,0,13.0,1.5,19.5
6921168509256,10,2016-09-06,1,36,0,20.0,1.5,30.0
6921168509256,10,2016-09-07,2,36,0,13.0,1.5,19.5
6921168509256,10,2016-09-08,3,36,7,6.0,1.5,9.0
6921168509256,10,2016-09-09,4,36,7,10.0,1.5,15.0
6921168509256,10,2016-09-10,5,36,7,26.0,1.5,39.0
6921168509256,10,2016-09-11,6,36,7,23.0,1.5,34.5
6921168509256,10,2016-09-12,0,37,7,15.0,1.5,22.5
6921168509256,10,2016-09-13,1,37,7,13.0,1.5,19.5
6921168509256,10,2016-09-14,2,37,7,12.0,1.5,18.0
6921168509256,10,2016-09-15,3,37,7,28.0,1.5,42.0
6921168509256,10,2016-09-16,4,37,7,35.0,1.5,52.5
6921168509256,10,2016-09-17,5,37,7,15.0,1.5,22.5
6921168509256,10,2016-09-18,6,37,7,6.0,1.5,9.0
6921168509256,10,2016-09-19,0,38,7,11.0,1.5,16.5
6921168509256,10,2016-09-20,1,38,7,5.0,1.5,7.5
6921168509256,10,2016-09-21,2,38,7,10.0,1.5,15.0
6921168509256,10,2016-09-22,3,38,7,13.0,1.5,19.5
6921168509256,10,2016-09-23,4,38,7,6.0,1.5,9.0
6921168509256,10,2016-09-24,5,38,7,11.0,1.5,16.5
6921168509256,10,2016-09-25,6,38,7,19.0,1.5,28.5
6921168509256,10,2016-09-26,0,39,0,14.0,1.5,21.0
6921168509256,10,2016-09-27,1,39,0,16.0,1.5,24.0
6921168509256,10,2016-09-28,2,39,8,19.0,1.5,28.5
6921168509256,10,2016-09-29,3,39,8,17.0,1.5,25.5
6921168509256,10,2016-09-30,4,39,8,31.0,1.5,46.5
6921168509256,10,2016-10-01,5,39,8,72.0,1.5,108.0
6921168509256,10,2016-10-02,6,39,8,49.0,1.5,73.5
6921168509256,10,2016-10-03,0,40,8,72.0,1.5,108.0
6921168509256,10,2016-10-04,1,40,8,93.0,1.5,139.5
6921168509256,10,2016-10-05,2,40,8,68.0,1.5,102.0
6921168509256,10,2016-10-06,3,40,8,83.0,1.5,124.5
6921168509256,10,2016-10-07,4,40,8,21.0,1.5,31.5
6921168509256,10,2016-10-08,5,40,8,15.0,1.5,22.5
6921168509256,10,2016-10-09,6,40,0,8.0,1.5,12.0
6921168509256,10,2016-10-10,0,41,0,15.0,1.5,22.5
6921168509256,10,2016-10-11,1,41,0,7.0,1.5,10.5
6921168509256,10,2016-10-12,2,41,0,7.0,1.5,10.5
6921168509256,10,2016-10-13,3,41,0,5.0,1.5,7.5
6921168509256,10,2016-10-14,4,41,0,3.0,1.5,4.5
6921168509256,10,2016-10-15,5,41,0,21.0,1.5,31.5
6921168509256,10,2016-10-16,6,41,0,14.0,1.5,21.0
6921168509256,10,2016-10-17,0,42,0,3.0,1.5,4.5
6921168509256,10,2016-10-18,1,42,0,14.0,1.5,21.0
6921168509256,10,2016-10-19,2,42,0,15.0,1.5,22.5
6921168509256,10,2016-10-20,3,42,0,11.0,1.5,16.5
6921168509256,10,2016-10-21,4,42,0,16.0,1.5,24.0
6921168509256,10,2016-10-22,5,42,0,16.0,1.5,24.0
6921168509256,10,2016-10-23,6,42,0,10.0,1.5,15.0
6921168509256,10,2016-10-24,0,43,0,4.0,1.5,6.0
6921168509256,10,2016-10-25,1,43,0,14.0,1.5,21.0
6921168509256,10,2016-10-26,2,43,0,11.0,1.5,16.5
6921168509256,10,2016-10-27,3,43,0,6.0,1.5,9.0
6921168509256,10,2016-10-28,4,43,0,10.0,1.5,15.0
6921168509256,10,2016-10-29,5,43,0,10.0,1.5,15.0
6921168509256,10,2016-10-30,6,43,0,12.0,1.5,18.0
6921168509256,10,2016-10-31,0,44,0,11.0,1.5,16.5
6921168509256,10,2016-11-01,1,44,0,5.0,1.5,7.5
6921168509256,10,2016-11-02,2,44,0,2.0,1.5,3.0
6921168509256,10,2016-11-03,3,44,0,2.0,1.5,3.0
6921168509256,10,2016-11-04,4,44,0,7.0,1.5,10.5
6921168509256,10,2016-11-05,5,44,0,9.0,1.5,13.5
6921168509256,10,2016-11-06,6,44,0,8.0,1.5,12.0
6921168509256,10,2016-11-07,0,45,0,3.0,1.5,4.5
6921168509256,10,2016-11-08,1,45,9,4.0,1.5,6.0
6921168509256,10,2016-11-09,2,45,9,7.0,1.5,10.5
6921168509256,10,2016-11-10,3,45,9,5.0,1.5,7.5
6921168509256,10,2016-11-11,4,45,9,12.0,1.5,18.0
6921168509256,10,2016-11-12,5,45,9,13.0,1.5,19.5
6921168509256,10,2016-11-13,6,45,9,6.0,1.5,9.0
6921168509256,10,2016-11-14,0,46,9,8.0,1.5,12.0
6921168509256,10,2016-11-15,1,46,0,7.0,1.5,10.5
6921168509256,10,2016-11-16,2,46,0,11.0,1.5,16.5
6921168509256,10,2016-11-17,3,46,0,1.0,1.5,1.5
6921168509256,10,2016-11-18,4,46,0,3.0,1.5,4.5
6921168509256,10,2016-11-19,5,46,0,10.0,1.5,15.0
6921168509256,10,2016-11-20,6,46,0,11.0,1.5,16.5
6921168509256,10,2016-11-21,0,47,0,14.0,1.5,21.0
6921168509256,10,2016-11-22,1,47,0,2.0,1.5,3.0
6921168509256,10,2016-11-23,2,47,0,2.0,1.5,3.0
6921168509256,10,2016-11-24,3,47,0,4.0,1.5,6.0
6921168509256,10,2016-11-25,4,47,0,6.0,1.5,9.0
6921168509256,10,2016-11-26,5,47,0,10.0,1.5,15.0
6921168509256,10,2016-11-27,6,47,0,1.0,1.5,1.5
6921168509256,10,2016-11-28,0,48,0,4.0,1.5,6.0
6921168509256,10,2016-11-29,1,48,0,6.0,1.5,9.0
6921168509256,10,2016-11-30,2,48,0,6.0,1.5,9.0
6921168509256,10,2016-12-01,3,48,0,1.0,1.5,1.5
6921168509256,10,2016-12-02,4,48,0,8.0,1.5,12.0
6921168509256,10,2016-12-03,5,48,0,9.0,1.5,13.5
6921168509256,10,2016-12-04,6,48,0,6.0,1.5,9.0
6921168509256,10,2016-12-05,0,49,0,2.0,1.5,3.0
6921168509256,10,2016-12-06,1,49,0,1.0,1.5,1.5
6921168509256,10,2016-12-07,2,49,0,62.0,1.5,93.0
6921168509256,10,2016-12-08,3,49,0,4.0,1.5,6.0
6921168509256,10,2016-12-09,4,49,0,8.0,1.5,12.0
6921168509256,10,2016-12-10,5,49,0,15.0,1.5,22.5
6921168509256,10,2016-12-11,6,49,0,8.0,1.5,12.0
6921168509256,10,2016-12-12,0,50,0,3.0,1.5,4.5
6921168509256,10,2016-12-13,1,50,0,0.0,1.5,0.0
6921168509256,10,2016-12-14,2,50,0,3.0,1.5,4.5
6921168509256,10,2016-12-15,3,50,0,6.0,1.5,9.0
6921168509256,10,2016-12-16,4,50,0,53.0,1.5,79.5
6921168509256,10,2016-12-17,5,50,0,2.0,1.5,3.0
6921168509256,10,2016-12-18,6,50,0,9.0,1.5,13.5
6921168509256,10,2016-12-19,0,51,0,4.0,1.5,6.0
6921168509256,10,2016-12-20,1,51,0,3.0,1.5,4.5
6921168509256,10,2016-12-21,2,51,0,1.0,1.5,1.5
6921168509256,10,2016-12-22,3,51,0,1.0,1.5,1.5
6921168509256,10,2016-12-23,4,51,0,2.0,1.5,3.0
6921168509256,10,2016-12-24,5,51,0,6.0,1.5,9.0
6921168509256,10,2016-12-25,6,51,0,6.0,1.5,9.0
6921168509256,10,2016-12-26,0,52,0,7.0,1.5,10.5
6921168509256,10,2016-12-27,1,52,0,8.0,1.5,12.0
6921168509256,10,2016-12-28,2,52,0,3.0,1.5,4.5
6921168509256,10,2016-12-29,3,52,1,3.0,1.5,4.5
6921168509256,10,2016-12-30,4,52,1,7.0,1.5,10.5
6921168509256,10,2016-12-31,5,52,1,9.0,1.5,13.5
6921168509256,10,2017-01-01,6,52,1,11.0,1.5,16.5
6921168509256,10,2017-01-02,0,1,1,12.0,1.5,18.0
6921168509256,10,2017-01-03,1,1,1,5.0,1.5,7.5
6921168509256,10,2017-01-04,2,1,1,3.0,1.5,4.5
6921168509256,10,2017-01-05,3,1,0,3.0,1.5,4.5
6921168509256,10,2017-01-06,4,1,2,3.0,1.5,4.5
6921168509256,10,2017-01-07,5,1,2,7.0,1.5,10.5
6921168509256,10,2017-01-08,6,1,2,7.0,1.5,10.5
6921168509256,10,2017-01-09,0,2,2,12.0,1.5,18.0
6921168509256,10,2017-01-10,1,2,2,8.0,1.5,12.0
6921168509256,10,2017-01-11,2,2,2,3.0,1.5,4.5
6921168509256,10,2017-01-12,3,2,2,15.0,1.5,22.5
6921168509256,10,2017-01-13,4,2,2,1.0,1.5,1.5
6921168509256,10,2017-01-14,5,2,2,9.0,1.5,13.5
6921168509256,10,2017-01-15,6,2,2,15.0,1.5,22.5
6921168509256,10,2017-01-16,0,3,2,10.0,1.5,15.0
6921168509256,10,2017-01-17,1,3,2,9.0,1.5,13.5
6921168509256,10,2017-01-18,2,3,2,13.0,1.5,19.5
6921168509256,10,2017-01-19,3,3,2,13.0,1.5,19.5
6921168509256,10,2017-01-20,4,3,2,10.0,1.5,15.0
6921168509256,10,2017-01-21,5,3,2,22.0,1.5,33.0
6921168509256,10,2017-01-22,6,3,2,15.0,1.5,22.5
6921168509256,10,2017-01-23,0,4,2,7.0,1.5,10.5
6921168509256,10,2017-01-24,1,4,2,20.0,1.5,30.0
6921168509256,10,2017-01-25,2,4,2,19.0,1.5,28.5
6921168509256,10,2017-01-26,3,4,2,25.0,1.5,37.5
6921168509256,10,2017-01-27,4,4,2,16.0,1.5,24.0
6921168509256,10,2017-01-28,5,4,2,21.0,1.5,31.5
6921168509256,10,2017-01-29,6,4,2,27.0,1.5,40.5
6921168509256,10,2017-01-30,0,5,2,21.0,1.5,31.5
6921168509256,10,2017-01-31,1,5,2,34.0,1.5,51.0
6921168509256,10,2017-02-01,2,5,2,38.0,1.5,57.0
6921168509256,10,2017-02-02,3,5,2,27.0,1.5,40.5
6921168509256,10,2017-02-03,4,5,2,37.0,1.5,55.5
6921168509256,10,2017-02-04,5,5,2,37.0,1.5,55.5
6921168509256,10,2017-02-05,6,5,2,30.0,1.5,45.0
6921168509256,10,2017-02-06,0,6,2,15.0,1.5,22.5
